Ru-arylbpy_1,B3LYP-D3,409.11,0.0
Ru-arylbpy_1,B3LYP-D3,396.78,0.0548
Ru-arylbpy_1,B3LYP-D3,393.01,0.0058
Ru-arylbpy_1,B3LYP-D3,391.06,0.0653
Ru-arylbpy_1,B3LYP-D3,385.05,0.0031
Ru-arylbpy_1,B3LYP-D3,380.9,0.1343
Ru-arylbpy_1,B3LYP-D3,357.17,0.037
Ru-arylbpy_1,B3LYP-D3,356.56,0.0687
Ru-arylbpy_1,B3LYP-D3,349.68,0.0367
Ru-arylbpy_1,B3LYP-D3,347.39,0.3932
Ru-arylbpy_1,B3LYP-D3,338.26,0.1442
Ru-arylbpy_1,B3LYP-D3,334.18,0.0024
Ru-arylbpy_1,B3LYP-D3,331.84,0.0229
Ru-arylbpy_1,B3LYP-D3,326.21,0.0486
Ru-arylbpy_1,B3LYP-D3,316.12,0.0096
Ru-arylbpy_1,B3LYP-D3,311.71,0.1267
Ru-arylbpy_1,B3LYP-D3,310.29,0.0
Ru-arylbpy_1,B3LYP-D3,308.08,0.0791
Ru-arylbpy_1,B3LYP-D3,307.35,0.0194
Ru-arylbpy_1,B3LYP-D3,306.27,0.09
Ru-arylbpy_1,B3LYP-D3,303.91,0.0027
Ru-arylbpy_1,B3LYP-D3,303.27,0.0162
Ru-arylbpy_1,B3LYP-D3,302.91,0.0012
Ru-arylbpy_1,B3LYP-D3,298.84,0.0222
Ru-arylbpy_1,B3LYP-D3,298.78,0.0164
Ru-arylbpy_1,B3LYP-D3,297.84,0.0168
Ru-arylbpy_1,B3LYP-D3,297.07,0.0436
Ru-arylbpy_1,B3LYP-D3,296.49,0.0034
Ru-arylbpy_1,B3LYP-D3,296.32,0.0011
Ru-arylbpy_1,B3LYP-D3,293.65,0.0727
Ru-arylbpy_1,B3LYP-D3,291.69,0.0432
Ru-arylbpy_1,B3LYP-D3,291.44,0.0023
Ru-arylbpy_1,B3LYP-D3,290.34,0.0786
Ru-arylbpy_1,B3LYP-D3,289.56,0.0405
Ru-arylbpy_1,B3LYP-D3,289.11,0.0253
Ru-arylbpy_1,B3LYP-D3,287.91,0.0134
Ru-arylbpy_1,B3LYP-D3,287.35,0.0088
Ru-arylbpy_1,B3LYP-D3,284.58,0.0393
Ru-arylbpy_1,B3LYP-D3,283.82,0.0787
Ru-arylbpy_1,B3LYP-D3,282.71,0.1513
Ru-arylbpy_1,B3LYP-D3,279.27,0.0569
Ru-arylbpy_1,B3LYP-D3,276.75,0.0306
Ru-arylbpy_1,B3LYP-D3,274.75,0.0063
Ru-arylbpy_1,B3LYP-D3,273.33,0.0299
Ru-arylbpy_1,B3LYP-D3,273.18,0.0333
Ru-arylbpy_1,B3LYP-D3,268.97,0.3044
Ru-arylbpy_1,B3LYP-D3,267.85,0.055
Ru-arylbpy_1,B3LYP-D3,266.94,0.0438
Ru-arylbpy_1,B3LYP-D3,266.54,0.0284
Ru-arylbpy_1,B3LYP-D3,264.28,0.0698
Ru-arylbpy_1,B3LYP-D3,262.87,0.0995
Ru-arylbpy_1,B3LYP-D3,262.43,0.0283
Ru-arylbpy_1,B3LYP-D3,262.39,0.0141
Ru-arylbpy_1,B3LYP-D3,261.15,0.0247
Ru-arylbpy_1,B3LYP-D3,260.69,0.0003
Ru-arylbpy_1,B3LYP-D3,259.91,0.0385
