Fe_bpy,B2GPPLYP,585.0,3.142e-06
Fe_bpy,B2GPPLYP,583.2,3.133e-06
Fe_bpy,B2GPPLYP,565.2,8.86e-07
Fe_bpy,B2GPPLYP,362.1,0.000127125
Fe_bpy,B2GPPLYP,361.9,0.000129616
Fe_bpy,B2GPPLYP,349.8,1.51e-07
Fe_bpy,B2GPPLYP,279.9,0.241974041
Fe_bpy,B2GPPLYP,279.8,0.242491348
Fe_bpy,B2GPPLYP,276.0,0.898988059
Fe_bpy,B2GPPLYP,293.1,0.006006758
Fe_bpy,B2GPPLYP,292.7,0.005657615
Fe_bpy,B2GPPLYP,299.0,0.004468606
Fe_bpy,B2GPPLYP,299.6,0.004888548
Fe_bpy,B2GPPLYP,271.8,0.004729509
Fe_bpy,B2GPPLYP,269.6,1.0284e-05
Fe_bpy,B2GPPLYP,410.7,0.016777266
Fe_bpy,B2GPPLYP,389.9,0.023340947
Fe_bpy,B2GPPLYP,371.4,0.031192006
Fe_bpy,B2GPPLYP,357.4,0.09218293
Fe_bpy,B2GPPLYP,355.5,0.098879945
Fe_bpy,B2GPPLYP,266.7,2.3081e-05
Fe_bpy,B2GPPLYP,329.4,0.035031768
Fe_bpy,B2GPPLYP,249.3,0.03838039
Fe_bpy,B2GPPLYP,248.8,0.038105675
Fe_bpy,B2GPPLYP,313.8,0.099282056
Fe_bpy,B2GPPLYP,313.3,0.096964362
Fe_bpy,B2GPPLYP,262.8,0.032839684
Fe_bpy,B2GPPLYP,262.1,0.058089611
Fe_bpy,B2GPPLYP,261.8,0.057923968
Fe_bpy,B2GPPLYP,302.8,0.000329031
Fe_bpy,B2GPPLYP,211.9,0.0302454
Fe_bpy,B2GPPLYP,211.9,0.030100345
Fe_bpy,B2GPPLYP,205.9,0.014371553
Fe_bpy,B2GPPLYP,210.2,0.131531732
Fe_bpy,B2GPPLYP,210.7,0.139853293
Fe_bpy,B2GPPLYP,217.8,0.000156502
Fe_bpy,B2GPPLYP,217.5,0.139148499
Fe_bpy,B2GPPLYP,208.8,0.031656111
Fe_bpy,B2GPPLYP,208.9,0.034832109
Fe_bpy,B2GPPLYP,213.8,0.078974262
Fe_bpy,B2PLYP,548.8,8.913e-06
Fe_bpy,B2PLYP,546.4,9.186e-06
Fe_bpy,B2PLYP,527.3,4.48e-07
Fe_bpy,B2PLYP,365.6,0.000304924
Fe_bpy,B2PLYP,365.4,0.000323068
Fe_bpy,B2PLYP,351.2,3.54e-07
Fe_bpy,B2PLYP,316.5,0.146505438
Fe_bpy,B2PLYP,316.6,0.145769705
Fe_bpy,B2PLYP,301.8,0.704041279
Fe_bpy,B2PLYP,619.4,0.001910273
Fe_bpy,B2PLYP,620.9,0.002432734
Fe_bpy,B2PLYP,567.4,0.036015668
Fe_bpy,B2PLYP,530.9,0.09157549
Fe_bpy,B2PLYP,530.4,0.094859718
Fe_bpy,B2PLYP,557.5,0.008301612
Fe_bpy,B2PLYP,582.2,0.005102618
Fe_bpy,B2PLYP,579.5,0.004802398
Fe_bpy,B2PLYP,507.7,2.436e-06
Fe_bpy,B2PLYP,255.7,0.036023606
Fe_bpy,B2PLYP,255.1,0.035641615
Fe_bpy,B2PLYP,260.6,0.000134365
Fe_bpy,B2PLYP,274.8,0.132933685
Fe_bpy,B2PLYP,255.6,0.039463896
Fe_bpy,B2PLYP,255.4,0.036269745
Fe_bpy,B2PLYP,266.0,0.029838841
Fe_bpy,B2PLYP,265.9,0.028852609
Fe_bpy,B2PLYP,253.6,0.000784405
Fe_bpy,B2PLYP,257.6,0.085258254
Fe_bpy,B2PLYP,257.1,0.087357894
Fe_bpy,B2PLYP,273.3,0.000210573
Fe_bpy,B2PLYP,346.8,0.012896617
Fe_bpy,B2PLYP,345.1,0.013105326
Fe_bpy,B2PLYP,418.1,0.115227187
Fe_bpy,B2PLYP,235.3,0.017197265
Fe_bpy,B2PLYP,233.9,0.017575734
Fe_bpy,B2PLYP,338.2,0.0981874
Fe_bpy,B2PLYP,339.2,0.100793198
Fe_bpy,B2PLYP,218.6,0.001355584
Fe_bpy,B2PLYP,218.0,0.028834108
Fe_bpy,B2PLYP,227.2,0.000146338
Fe_bpy,B3LYP-D3,526.29,0.0008
Fe_bpy,B3LYP-D3,525.38,0.0008
Fe_bpy,B3LYP-D3,496.09,0.0
Fe_bpy,B3LYP-D3,477.28,0.0002
Fe_bpy,B3LYP-D3,476.94,0.0001
Fe_bpy,B3LYP-D3,463.81,0.0
Fe_bpy,B3LYP-D3,451.86,0.0001
Fe_bpy,B3LYP-D3,450.1,0.0258
Fe_bpy,B3LYP-D3,449.73,0.0289
Fe_bpy,B3LYP-D3,431.23,0.0613
Fe_bpy,B3LYP-D3,431.03,0.0638
Fe_bpy,B3LYP-D3,408.06,0.0
Fe_bpy,B3LYP-D3,364.77,0.004
Fe_bpy,B3LYP-D3,364.65,0.0044
Fe_bpy,B3LYP-D3,353.83,0.0083
Fe_bpy,B3LYP-D3,353.08,0.0
Fe_bpy,B3LYP-D3,343.31,0.0098
Fe_bpy,B3LYP-D3,343.24,0.01
Fe_bpy,B3LYP-D3,326.23,0.0008
Fe_bpy,B3LYP-D3,326.16,0.0011
Fe_bpy,B3LYP-D3,321.83,0.0115
Fe_bpy,B3LYP-D3,321.69,0.0117
Fe_bpy,B3LYP-D3,318.68,0.0
Fe_bpy,B3LYP-D3,318.31,0.0004
Fe_bpy,B3LYP-D3,315.15,0.0034
Fe_bpy,B3LYP-D3,315.08,0.0038
Fe_bpy,B3LYP-D3,313.19,0.051
Fe_bpy,B3LYP-D3,313.03,0.0512
Fe_bpy,B3LYP-D3,309.61,0.0
Fe_bpy,B3LYP-D3,307.07,0.0001
Fe_bpy,B3LYP-D3,304.95,0.0133
Fe_bpy,B3LYP-D3,304.91,0.0134
Fe_bpy,B3LYP-D3,291.3,0.0001
Fe_bpy,B3LYP-D3,290.24,0.0182
Fe_bpy,B3LYP-D3,290.17,0.0194
Fe_bpy,B3LYP-D3,287.6,0.0583
Fe_bpy,B3LYP-D3,287.29,0.0028
Fe_bpy,B3LYP-D3,287.24,0.0192
Fe_bpy,B3LYP-D3,287.19,0.0193
Fe_bpy,B3LYP-D3,282.09,0.2649
Fe_bpy,B3LYP-D3,282.06,0.2639
Fe_bpy,B3LYP-D3,276.63,0.933
Fe_bpy,B3LYP-D3,250.75,0.0194
Fe_bpy,B3LYP-D3,250.69,0.0195
Fe_bpy,B3LYP-D3,247.46,0.023
Fe_bpy,B3LYP-D3,243.19,0.0
Fe_bpy,B3LYP-D3,241.36,0.0015
Fe_bpy,B3LYP-D3,241.36,0.0015
Fe_bpy,B3LYP-D3,239.16,0.0021
Fe_bpy,B3LYP-D3,239.16,0.002
Fe_bpy,B3LYP-D3,238.97,0.0
Fe_bpy,B3LYP-D3,237.05,0.0701
Fe_bpy,B3LYP-D3,236.36,0.0201
Fe_bpy,B3LYP-D3,236.32,0.0213
Fe_bpy,B3LYP-D3,235.08,0.0001
Fe_bpy,B3LYP-D3,234.21,0.0182
Fe_bpy,B3LYP-D3,234.17,0.018
Fe_bpy,B3LYP-D3,233.74,0.0
Fe_bpy,B3LYP-D3,233.71,0.0
Fe_bpy,B3LYP-D3,230.6,0.0145
Fe_bpy,B97D3,775.0,0.0005
Fe_bpy,B97D3,733.02,0.0001
Fe_bpy,B97D3,731.0,0.0001
